trip_id,driver_id,metro_num
297770,2692,20
298161,2686,20
302738,2694,20
302745,2686,20
312411,2668,20
312422,2683,20
313777,2689,20
315344,2680,20
317309,2692,20
318816,2666,20
318825,2689,20
320178,2679,20
320184,2679,20
321533,2666,20
321535,2680,20
323723,2680,20
323724,2677,20
323726,2680,20
323727,2680,20
323739,2691,20
332819,2682,20
354860,2685,20
354861,2685,20
354878,2689,20
355056,2671,20
355397,2681,20
355620,2673,20
355647,2685,20
355650,2673,20
356881,2667,20
356935,2672,20
356957,2693,20
356975,2694,20
357051,2691,20
357058,2691,20
357059,2676,20
357060,2693,20
357076,2689,20
357404,2682,20
358781,2694,20
361479,2666,20
361489,2689,20
361531,2695,20
367065,2673,20
367071,2673,20
367437,2666,20
367797,2673,20
367942,2670,20
368517,2682,20
369299,2678,20
369306,2672,20
369334,2678,20
369839,2685,20
369976,2666,20
370010,2689,20
370035,2694,20
371464,2675,20
371510,2689,20
371558,2684,20
371727,2678,20
371738,2672,20
371742,2681,20
373032,2671,20
373352,2685,20
375206,2666,20
376035,2693,20
376511,2693,20
377270,2673,20
377492,2667,20
377534,2676,20
377955,2667,20
377985,2666,20
379492,2676,20
380492,2690,20
380532,2678,20
381065,2688,20
381146,2666,20
381320,2691,20
381327,2681,20
381782,2684,20
382479,2689,20
20090,2697,21
41396,2697,21
41405,2697,21
41408,2697,21
80724,2697,21
140489,2697,21
146161,2699,21
168205,2700,21
182586,2696,21
186700,2696,21
186726,2697,21
190094,2696,21
190100,2696,21
226934,2698,21
226936,2698,21
237813,2699,21
247728,2699,21
261788,2697,21
272931,2697,21
339206,2697,21
339207,2697,21
369610,2697,21
377787,2698,21
380381,2699,21
380390,2699,21
3607,2738,22
3613,2707,22
4433,2732,22
4438,2722,22
6114,2702,22
7075,2715,22
9817,2709,22
15942,2730,22
15943,2706,22
15950,2744,22
18831,2747,22
18846,2749,22
26489,2756,22
28326,2735,22
28516,2740,22
28599,2735,22
65067,2725,22
67473,2755,22
67486,2741,22
77675,2720,22
77694,2720,22
78094,2747,22
78207,2719,22
78219,2744,22
78870,2722,22
78881,2748,22
78883,2732,22
78888,2732,22
88197,2724,22
90644,2709,22
91328,2701,22
91417,2736,22
91424,2703,22
91466,2719,22
94598,2747,22
94607,2733,22
94609,2708,22
94667,2714,22
94679,2744,22
94693,2706,22
94694,2708,22
94716,2747,22
94720,2747,22
94770,2756,22
94781,2756,22
94782,2706,22
94783,2736,22
94817,2755,22
94820,2717,22
94842,2734,22
94854,2734,22
94878,2730,22
94880,2701,22
94881,2736,22
94914,2738,22
94985,2715,22
95036,2750,22
96752,2708,22
97208,2703,22
97210,2703,22
99975,2706,22
101018,2735,22
113860,2725,22
113864,2701,22
116163,2750,22
116164,2743,22
116178,2735,22
133260,2749,22
144204,2723,22
145720,2734,22
145735,2749,22
145745,2734,22
148128,2728,22
148133,2715,22
148147,2752,22
159465,2734,22
164299,2743,22
164706,2751,22
172749,2701,22
173344,2736,22
173346,2706,22
173347,2719,22
173528,2744,22
174927,2711,22
174928,2711,22
174930,2751,22
175075,2714,22
176234,2720,22
181383,2710,22
182955,2755,22
188898,2734,22
188913,2742,22
188916,2742,22
188918,2710,22
189783,2743,22
193463,2730,22
193464,2730,22
194664,2721,22
202864,2714,22
203863,2740,22
210857,2726,22
210878,2737,22
213092,2742,22
220408,2741,22
220415,2722,22
220443,2748,22
226819,2752,22
231156,2730,22
231173,2702,22
231179,2704,22
231184,2704,22
234256,2706,22
235309,2744,22
235330,2735,22
237595,2711,22
239524,2751,22
240630,2718,22
240631,2726,22
240661,2739,22
240818,2715,22
247549,2733,22
247949,2740,22
257552,2708,22
258145,2701,22
258859,2702,22
258876,2718,22
260886,2702,22
260889,2718,22
260954,2702,22
260971,2705,22
261094,2705,22
261099,2705,22
263718,2739,22
268941,2751,22
271594,2722,22
274808,2708,22
279365,2722,22
281791,2747,22
281792,2752,22
284227,2720,22
284232,2739,22
284237,2739,22
284985,2743,22
284995,2716,22
286465,2738,22
286501,2702,22
287933,2754,22
288914,2738,22
288920,2738,22
291206,2728,22
291210,2734,22
293999,2718,22
309322,2725,22
309324,2722,22
309326,2722,22
309857,2748,22
309859,2732,22
310175,2748,22
315433,2705,22
316366,2725,22
323413,2716,22
323448,2705,22
324776,2754,22
327175,2750,22
327185,2743,22
327186,2733,22
327197,2747,22
327234,2728,22
327825,2739,22
329111,2735,22
329118,2742,22
329678,2712,22
331860,2750,22
332070,2715,22
332116,2707,22
332141,2746,22
332142,2709,22
332144,2744,22
332145,2746,22
332211,2731,22
332213,2723,22
332214,2731,22
332215,2731,22
332304,2708,22
332316,2749,22
332354,2744,22
332412,2707,22
332417,2707,22
332500,2746,22
332506,2744,22
333907,2740,22
334048,2723,22
335090,2750,22
335101,2752,22
337404,2723,22
337405,2749,22
337408,2752,22
337436,2752,22
337888,2713,22
337891,2727,22
337892,2713,22
337914,2716,22
340103,2741,22
340115,2703,22
340460,2750,22
340472,2712,22
340476,2740,22
340678,2712,22
340689,2712,22
340697,2731,22
340950,2752,22
341322,2709,22
341329,2720,22
342725,2725,22
342884,2747,22
345791,2724,22
346573,2715,22
346575,2740,22
346583,2735,22
346907,2749,22
347764,2722,22
347974,2726,22
347979,2745,22
347980,2737,22
347985,2737,22
347986,2737,22
349882,2726,22
349886,2718,22
349893,2710,22
349894,2745,22
349900,2742,22
349917,2738,22
350063,2744,22
350846,2750,22
350847,2728,22
350854,2743,22
351053,2729,22
351799,2747,22
351808,2728,22
353146,2741,22
353155,2724,22
353156,2724,22
353200,2740,22
355452,2743,22
355454,2747,22
355570,2744,22
356216,2733,22
356222,2715,22
356230,2740,22
356326,2733,22
357785,2712,22
360096,2725,22
360098,2741,22
360129,2755,22
360131,2720,22
360134,2755,22
360136,2720,22
363911,2703,22
363912,2703,22
363913,2724,22
364015,2749,22
364023,2744,22
364705,2737,22
366231,2742,22
366250,2734,22
366620,2708,22
366623,2733,22
366624,2708,22
366626,2733,22
367717,2743,22
368629,2728,22
368645,2735,22
368646,2740,22
369208,2720,22
369505,2710,22
372062,2707,22
372228,2749,22
373733,2733,22
375160,2720,22
377203,2735,22
377511,2753,22
377924,2741,22
380716,2725,22
383055,2739,22
311,3050,23
911,3107,23
915,2857,23
917,2917,23
1321,3022,23
1332,3076,23
1345,2861,23
1396,2924,23
1411,2997,23
1422,3190,23
1436,2941,23
1765,3178,23
1817,2788,23
2426,2788,23
2440,2897,23
2508,2826,23
2526,2923,23
3035,2954,23
3096,2859,23
3216,3163,23
3528,2997,23
3556,2874,23
3558,3142,23
4026,3083,23
4037,2997,23
4058,3149,23
4204,2872,23
4297,3061,23
4303,3145,23
4320,3017,23
4829,2760,23
5716,2758,23
5737,3017,23
6021,2770,23
6022,3132,23
6729,2915,23
8061,3114,23
8195,3161,23
8215,2767,23
8217,2759,23
8248,2811,23
8766,2853,23
8979,3162,23
8983,2915,23
9257,3192,23
9278,3003,23
9307,3174,23
9325,2757,23
9414,2840,23
9432,2926,23
9487,2953,23
9489,3082,23
9520,2915,23
9522,2760,23
9530,2969,23
9628,3051,23
10178,2865,23
10223,2820,23
10232,2976,23
10242,2802,23
10283,2870,23
10603,3139,23
10604,2807,23
10608,2778,23
10609,2901,23
10614,3089,23
10632,3124,23
10759,2854,23
11007,2958,23
11208,3176,23
11440,3098,23
11489,2800,23
11493,3055,23
11516,3160,23
11573,2963,23
11606,2847,23
11738,3029,23
11750,3119,23
11773,2765,23
11850,2841,23
11876,3114,23
11887,3035,23
11978,3083,23
12140,2838,23
12142,3024,23
12197,2822,23
12242,2764,23
12280,3101,23
12303,2939,23
12305,2939,23
12339,2939,23
12340,2939,23
12343,2939,23
12460,2760,23
12463,2915,23
12651,3038,23
12656,2774,23
13414,2828,23
13508,3025,23
13539,2907,23
13566,2788,23
13605,2764,23
13652,2843,23
13656,2843,23
13661,3154,23
13679,2790,23
13689,2961,23
13699,3119,23
13795,3176,23
13833,3192,23
13851,3154,23
13887,2987,23
13930,3079,23
13952,2975,23
13983,2762,23
14065,2927,23
14082,2802,23
14454,2905,23
14456,2992,23
14519,3136,23
14652,2812,23
14690,2928,23
14723,3146,23
14955,3183,23
15223,3044,23
15230,2910,23
15232,3044,23
15248,2915,23
15249,2806,23
15295,3028,23
15324,2924,23
15459,3160,23
15481,2970,23
15606,2856,23
15690,3049,23
15728,3192,23
15882,3089,23
15907,2901,23
16002,2952,23
16011,3043,23
16020,3058,23
16214,2803,23
16316,2819,23
16318,2867,23
16319,3049,23
16322,3187,23
16352,2776,23
16364,2783,23
16365,2971,23
16421,2795,23
16426,3120,23
16428,3100,23
16442,3023,23
16575,3172,23
16588,3113,23
16602,3142,23
16609,2889,23
16648,3162,23
16705,3152,23
16876,2793,23
16879,2867,23
16880,3042,23
16881,3012,23
16883,3006,23
16895,2865,23
16915,2964,23
17288,2834,23
17368,2945,23
17505,2759,23
18140,3020,23
18273,3150,23
18274,3039,23
18283,3039,23
18510,3036,23
19122,2856,23
19321,3107,23
19356,3084,23
19480,3052,23
19484,2792,23
19495,3002,23
19594,3076,23
19906,2873,23
19944,2801,23
19945,2803,23
20036,3065,23
20050,2781,23
20060,2825,23
20352,2848,23
21556,3135,23
21599,3015,23
21645,3092,23
21678,2783,23
21679,2971,23
21680,2958,23
21687,3080,23
23103,3065,23
23108,3065,23
23143,2835,23
23177,2915,23
23414,3142,23
23415,2839,23
23566,2768,23
23567,3169,23
23682,3100,23
23692,2927,23
23709,2893,23
23746,2914,23
23988,2878,23
23994,2780,23
23995,2878,23
23997,3141,23
23998,2949,23
24000,3060,23
24166,3093,23
24168,2956,23
24170,3093,23
24257,3116,23
24271,2942,23
24353,2994,23
24368,3168,23
24370,3100,23
24385,3068,23
24557,2841,23
24560,3073,23
24760,2926,23
25411,2847,23
25694,2909,23
25820,3117,23
26016,2949,23
26383,2774,23
26399,2887,23
26408,3096,23
26441,2766,23
26442,3168,23
26601,2874,23
26602,3168,23
26609,3082,23
26973,3153,23
26985,3056,23
27638,3168,23
27706,2858,23
27744,2835,23
27750,2961,23
28585,3059,23
29431,2782,23
29435,2779,23
29675,2992,23
29751,3077,23
29841,2858,23
29851,3127,23
29912,3003,23
30093,2859,23
30135,2904,23
30140,2948,23
30195,2904,23
30197,2879,23
30558,2973,23
30724,2948,23
30957,3033,23
31017,3103,23
31153,2806,23
31199,3168,23
31200,3142,23
31202,2766,23
31204,2817,23
31209,2925,23
31362,3010,23
31368,3082,23
31373,3179,23
31808,3042,23
31840,2801,23
32150,2778,23
32152,3116,23
32159,2827,23
32169,2823,23
32191,3176,23
32977,2963,23
33002,2876,23
33077,3063,23
33419,2977,23
33434,2961,23
33451,2823,23
33466,3119,23
33617,2926,23
33619,3172,23
33630,3115,23
33632,2897,23
33746,2963,23
33748,2823,23
33870,3068,23
33882,3040,23
33905,2827,23
33914,2861,23
33954,2940,23
33981,2903,23
34719,3166,23
34736,3109,23
34745,2861,23
34748,2873,23
34751,2857,23
34925,3138,23
35071,2854,23
35089,3145,23
35096,3090,23
35105,2887,23
35127,2859,23
35290,3184,23
35342,2994,23
35347,3026,23
35438,2985,23
36340,3133,23
36490,3183,23
37100,2921,23
37101,2921,23
37174,3144,23
37696,3160,23
37983,2973,23
38444,3086,23
38445,3060,23
38549,2946,23
38587,3145,23
38595,2836,23
38831,3167,23
38910,2963,23
38917,3108,23
38969,2943,23
39903,2909,23
40424,2808,23
40463,3192,23
40468,3040,23
40511,2763,23
40521,2800,23
40953,3026,23
41061,2760,23
41069,2992,23
41147,2964,23
41159,2964,23
41182,3164,23
41184,2926,23
41446,2975,23
41448,3052,23
41469,2791,23
41522,3117,23
42393,2910,23
42814,3039,23
43684,2809,23
46311,2836,23
46322,2961,23
47380,2792,23
51553,2897,23
51557,3098,23
51558,3148,23
51607,3104,23
51843,3023,23
52751,3176,23
52763,2788,23
52858,2764,23
53006,3081,23
53021,2810,23
53293,2793,23
53398,2850,23
53933,2792,23
53934,3184,23
53938,3170,23
53971,3146,23
55433,3075,23
55436,2828,23
55757,3011,23
57015,3184,23
57307,2989,23
57320,3142,23
57516,3111,23
57522,3131,23
57884,2992,23
58868,2843,23
58869,2943,23
58882,2978,23
58964,2868,23
58969,2868,23
58972,2929,23
58974,2868,23
59009,2763,23
59012,2982,23
59474,2769,23
59625,3053,23
59639,3146,23
59763,3083,23
60621,3150,23
60632,2954,23
60693,2760,23
60698,3133,23
61215,2879,23
61260,2887,23
62207,3072,23
62209,2802,23
62242,3103,23
62565,3139,23
62582,2808,23
63015,2965,23
63016,2965,23
63019,2929,23
63020,2965,23
63022,2886,23
63031,2942,23
63071,3058,23
63283,3052,23
63290,3052,23
63306,2795,23
63316,3012,23
63337,3000,23
64778,3121,23
65099,3022,23
65138,3104,23
65139,3028,23
65144,2808,23
65149,2808,23
65231,3032,23
67633,3074,23
67642,2818,23
67873,3173,23
67875,3097,23
68960,2842,23
68976,3182,23
69188,3093,23
69677,2951,23
69685,3113,23
69837,2792,23
69885,2999,23
70713,3066,23
70722,3115,23
71081,3041,23
71334,3180,23
72303,3041,23
72319,3171,23
72896,2811,23
73768,2791,23
74367,2825,23
74541,3003,23
74543,2958,23
74554,3078,23
74964,3035,23
75138,3189,23
75197,2907,23
75260,2980,23
75561,2774,23
76069,2875,23
76071,2948,23
76674,2935,23
76677,2859,23
76953,3188,23
77116,3128,23
77180,3126,23
77652,2859,23
77664,2896,23
77713,2934,23
78185,2964,23
78190,2797,23
78413,3109,23
78502,2767,23
79334,3110,23
79341,2803,23
79343,2863,23
79420,2865,23
79441,3129,23
79600,3172,23
80517,2831,23
80624,2945,23
80629,2945,23
80634,2908,23
80636,2933,23
80657,2902,23
80662,3171,23
80676,3049,23
80694,3171,23
80774,2801,23
80777,2801,23
80785,2964,23
80807,2892,23
81036,2963,23
81114,2775,23
81474,3124,23
81517,2946,23
81521,2788,23
81560,3110,23
81563,3061,23
81600,3139,23
81657,2788,23
82285,2900,23
82454,3053,23
82922,2800,23
83376,2963,23
83690,2905,23
83710,2810,23
83920,3095,23
84015,2777,23
84047,3173,23
84682,3067,23
84683,2817,23
84684,3114,23
84835,2990,23
85986,2874,23
85987,3168,23
86201,2766,23
86207,2901,23
86402,3023,23
86612,3104,23
86632,3071,23
86641,3150,23
86650,3053,23
87100,2925,23
87229,2928,23
87559,2964,23
88086,3181,23
88252,3176,23
88432,3047,23
88444,2823,23
88476,2970,23
88839,2914,23
88976,2890,23
89170,2907,23
89186,2894,23
89450,3104,23
89461,2791,23
89502,3030,23
89516,2762,23
89958,3159,23
89968,2989,23
89983,2817,23
89990,2766,23
90105,2835,23
90106,3172,23
90216,2877,23
90248,2850,23
90837,3097,23
90838,3097,23
90850,2968,23
91679,2761,23
91691,3030,23
91769,3108,23
91779,3108,23
92064,3050,23
92172,3012,23
92193,2770,23
92198,2770,23
92306,3115,23
92483,3010,23
92486,3136,23
92490,2901,23
92645,2862,23
92649,3192,23
93469,3053,23
93758,2815,23
93768,2845,23
93999,3173,23
94001,3097,23
94402,2841,23
95701,3168,23
95742,2950,23
95745,2794,23
96791,2835,23
96876,2927,23
96910,2780,23
97115,2969,23
97260,2918,23
97471,3090,23
97953,2817,23
97963,3077,23
97982,3143,23
97992,2829,23
98517,3039,23
98558,3079,23
98565,2956,23
98751,2899,23
98845,3010,23
98953,2846,23
98954,3186,23
98965,2958,23
98968,3003,23
99009,2911,23
99077,3108,23
99082,3108,23
99099,2820,23
99441,2870,23
99450,2971,23
99454,2806,23
99459,2900,23
99786,3173,23
99801,3060,23
99820,2909,23
99886,2948,23
99892,3169,23
99896,3169,23
100176,3023,23
100263,2760,23
100268,2992,23
100301,2812,23
100324,2942,23
100465,3100,23
100727,3027,23
102408,2919,23
102414,2943,23
102415,3036,23
102426,3154,23
102434,3040,23
102662,3039,23
102968,3049,23
102972,2867,23
102973,3049,23
102978,2872,23
104002,2836,23
104049,2988,23
104067,2889,23
104147,2919,23
104212,2792,23
104358,3058,23
104573,3051,23
104718,3133,23
104775,2975,23
104776,2927,23
104777,3142,23
104796,3166,23
104932,2817,23
104949,2876,23
104959,2857,23
104981,2958,23
104982,2914,23
104993,3094,23
105402,2780,23
105413,3155,23
106018,2927,23
106021,2783,23
106043,2959,23
106049,2999,23
106090,2860,23
106685,3173,23
106790,3027,23
106795,2863,23
106951,2973,23
107504,2889,23
108444,3124,23
109144,3090,23
109442,2875,23
109444,2946,23
109530,3061,23
109542,3069,23
109748,2952,23
110781,2876,23
110793,3159,23
111033,3067,23
111057,2944,23
111059,2944,23
111067,3126,23
111260,2997,23
111667,3101,23
111676,2939,23
111685,2939,23
111961,2937,23
111969,2904,23
111972,2909,23
112011,2759,23
112048,2842,23
112067,3183,23
112286,3129,23
112962,2865,23
113260,3049,23
113277,3183,23
113290,3092,23
113369,3101,23
113371,3101,23
113398,3190,23
113405,3113,23
113411,3024,23
113576,3039,23
113679,2800,23
113680,2761,23
113681,3055,23
113718,2783,23
113722,3133,23
113748,2840,23
114515,3081,23
116237,3143,23
116301,2961,23
117484,3189,23
117924,3041,23
117933,3105,23
117956,2762,23
118247,2780,23
118757,3116,23
118872,3155,23
119309,3152,23
119616,2793,23
119618,2819,23
119619,3061,23
120472,2821,23
120473,3031,23
120559,3080,23
120579,2881,23
120827,2820,23
120965,2980,23
120969,2980,23
120971,2800,23
120972,2866,23
120973,2761,23
121081,2811,23
121083,3050,23
121160,2830,23
121176,3073,23
121189,2885,23
121546,2985,23
121551,2985,23
121581,2931,23
121779,2965,23
121780,2965,23
121781,2886,23
121782,2886,23
121783,2929,23
121784,2965,23
121797,2942,23
121916,2946,23
121917,2986,23
121931,3050,23
122020,3166,23
122307,3125,23
123413,2971,23
123418,2971,23
124890,3190,23
124953,2977,23
124994,2946,23
125003,2804,23
125024,2773,23
125123,3017,23
125241,2802,23
125489,3012,23
125491,2940,23
125498,3175,23
125508,3106,23
125512,2942,23
125882,3088,23
125916,3055,23
125921,2965,23
125923,2886,23
125957,3129,23
126309,3049,23
126326,3091,23
126468,2808,23
126473,2808,23
126530,2810,23
126759,3158,23
126960,2957,23
127761,3145,23
127804,3180,23
127821,3133,23
128894,2992,23
128904,3149,23
129359,2981,23
129460,2804,23
129896,2864,23
130080,2914,23
130215,3000,23
131925,2947,23
132302,2795,23
132313,3038,23
132335,2972,23
133003,2814,23
133305,3114,23
133358,2926,23
133378,2824,23
134022,2913,23
134088,3049,23
134172,2963,23
135165,2933,23
135167,2933,23
135343,3036,23
135522,2847,23
135524,2946,23
135660,2881,23
135666,2881,23
135870,3128,23
136270,3136,23
136319,2980,23
136336,2762,23
136346,2872,23
136399,2828,23
140579,3102,23
140767,2892,23
140964,2943,23
140970,2857,23
141364,2863,23
141730,2925,23
141766,2839,23
141768,3168,23
141777,3136,23
141785,2990,23
142753,2948,23
143052,3139,23
143065,3025,23
143363,2919,23
143364,2927,23
143365,2862,23
143367,3027,23
143368,2919,23
143369,2958,23
143370,3015,23
143400,2808,23
143473,3072,23
143477,2951,23
144057,3088,23
144105,3067,23
144868,2904,23
145056,3073,23
145495,2815,23
145773,3031,23
145775,2866,23
145781,2933,23
145787,3105,23
146044,2991,23
146786,2985,23
147629,2804,23
147688,2856,23
147773,2874,23
147882,2987,23
148377,3178,23
148757,3015,23
148803,3168,23
148805,3100,23
148813,3022,23
148816,3185,23
148821,2901,23
148834,2765,23
148836,3082,23
148863,3083,23
148874,2768,23
149119,3188,23
149384,2958,23
149489,3173,23
149816,2830,23
149824,3115,23
151121,2947,23
151208,2824,23
151378,2837,23
151385,2820,23
151396,2900,23
151414,2911,23
151705,2837,23
151706,2963,23
152176,2760,23
152806,2831,23
152964,3002,23
154119,3119,23
154303,2890,23
154308,2890,23
154316,2771,23
154321,3005,23
154345,3088,23
154361,3121,23
154443,2909,23
154499,3119,23
154538,2805,23
154609,3041,23
154614,3041,23
154624,3171,23
154731,2940,23
154733,3006,23
154939,3032,23
155577,2778,23
155579,2862,23
155582,2778,23
155584,2801,23
155664,2923,23
155917,3037,23
155955,3101,23
156977,3105,23
158121,2915,23
159194,2955,23
159323,3136,23
159401,2953,23
159503,2931,23
160016,2830,23
160126,3016,23
160473,3070,23
160911,2861,23
161003,3172,23
161008,2825,23
161010,2943,23
161118,2790,23
161126,2841,23
161138,2831,23
161181,2995,23
161206,2804,23
161355,3140,23
161375,2875,23
161404,2941,23
161430,3140,23
161444,3140,23
161445,2900,23
161507,3075,23
161516,2786,23
161552,2973,23
161556,2981,23
161595,2904,23
161596,2888,23
161598,2904,23
161667,3173,23
161748,3105,23
161854,2971,23
161945,3173,23
162164,3113,23
162588,2915,23
162592,3083,23
162593,2992,23
163097,3083,23
163106,3094,23
163159,2793,23
163162,2793,23
163164,2922,23
163411,3136,23
163482,3041,23
163502,2784,23
163506,2784,23
164306,2831,23
164439,2913,23
164646,3136,23
165024,2999,23
165073,2831,23
165122,2958,23
165620,2928,23
165622,3158,23
165676,2759,23
165716,2867,23
166272,2912,23
167658,2842,23
167669,2925,23
167697,2844,23
168048,3152,23
168068,2986,23
168659,3187,23
168665,2986,23
168667,2768,23
169126,3057,23
169204,2833,23
169217,3135,23
169435,3086,23
169441,3192,23
169466,3079,23
169547,3166,23
170071,2955,23
170083,3186,23
170085,3127,23
170093,3147,23
170101,3147,23
170130,3026,23
170131,3068,23
170142,2820,23
170340,2847,23
170444,3075,23
170591,2807,23
170594,3147,23
170963,3124,23
171692,2952,23
171870,2944,23
171989,2864,23
172065,3145,23
172074,3061,23
172080,2934,23
172084,3021,23
172466,2992,23
173000,2992,23
173011,2909,23
174194,2926,23
174250,2843,23
174251,2943,23
174262,3192,23
174263,2842,23
174268,3134,23
174296,2888,23
174301,2804,23
174319,3030,23
174557,3013,23
174560,3036,23
174645,3168,23
174647,3114,23
174648,3061,23
174756,2987,23
174894,2808,23
175167,2914,23
175341,2976,23
175377,2841,23
175390,2831,23
175417,2803,23
175419,2766,23
175428,2936,23
175447,3191,23
175740,2973,23
176249,2811,23
176424,3159,23
176425,3045,23
176445,3173,23
176482,3114,23
176658,2937,23
176911,2822,23
177132,3190,23
177134,3190,23
177145,3104,23
177152,3094,23
177189,3019,23
177467,2761,23
181026,3015,23
181124,3080,23
181127,2862,23
181135,3002,23
181659,3100,23
182119,2927,23
182123,2958,23
182204,2882,23
182223,3190,23
182224,2845,23
182228,2903,23
182349,3069,23
182473,2932,23
182488,3084,23
182514,2953,23
183176,2784,23
183199,2770,23
183205,2895,23
183215,2895,23
183218,3016,23
183232,3048,23
183533,2954,23
183537,2850,23
183566,3027,23
184569,3162,23
184586,3192,23
184610,2781,23
184752,2791,23
184770,3158,23
184781,3119,23
184783,3098,23
184977,2803,23
185308,3147,23
185309,3028,23
185342,3037,23
185910,2777,23
185958,3145,23
186020,3151,23
187143,2921,23
187556,2984,23
187559,2796,23
187641,2853,23
187997,3193,23
189183,2983,23
189184,2983,23
190803,3077,23
190805,3077,23
191254,2892,23
191634,2906,23
193504,2970,23
193510,3026,23
193823,2847,23
193850,3156,23
194154,3093,23
194315,2895,23
194436,3071,23
194576,2971,23
194581,3162,23
196209,3080,23
196210,2826,23
196223,2891,23
196227,2850,23
196349,2965,23
196350,2886,23
196351,2886,23
196352,3055,23
196355,2886,23
196654,3000,23
196734,3166,23
196765,3096,23
196799,2826,23
196823,3078,23
196931,2764,23
196933,2787,23
196937,2970,23
197008,2808,23
197023,2960,23
197225,3050,23
197226,2909,23
197276,2915,23
197515,3033,23
197595,3083,23
197623,2840,23
197708,3116,23
197762,3017,23
197786,2844,23
198264,2973,23
198266,2820,23
198356,3041,23
199209,2889,23
199228,3078,23
199229,2960,23
199357,2787,23
200444,3013,23
200478,3080,23
201655,3094,23
201657,2986,23
201855,2950,23
201857,2794,23
201877,3095,23
201879,3066,23
201881,3130,23
201965,2901,23
201967,2833,23
202676,2927,23
202683,2927,23
203285,2895,23
203293,2810,23
203297,2810,23
203299,3071,23
203338,2940,23
203357,3016,23
203367,3091,23
203369,2865,23
203454,2761,23
203474,2855,23
203496,2771,23
203498,3022,23
203515,3103,23
203520,3103,23
203613,2975,23
203616,2834,23
203617,2957,23
203621,2834,23
203647,2763,23
203879,2917,23
204944,2863,23
204948,2839,23
204950,3107,23
205118,3144,23
205126,2947,23
205378,2919,23
205582,2844,23
205932,2801,23
205941,3045,23
205944,3012,23
206339,2984,23
206684,2820,23
206735,3070,23
206740,3070,23
207798,3173,23
207842,2800,23
207863,2942,23
207903,2863,23
207906,2839,23
207915,2925,23
207928,2833,23
208519,3080,23
208525,2844,23
208542,3134,23
208620,3045,23
208623,2943,23
208628,2943,23
208643,3042,23
208667,2778,23
208669,2801,23
208678,2764,23
208785,2773,23
208786,3145,23
208798,2932,23
209489,3030,23
209491,2761,23
209493,3081,23
209558,2900,23
209570,2894,23
209837,3097,23
209912,3045,23
210101,3158,23
210110,3130,23
210514,3108,23
210516,3163,23
210604,2992,23
210734,3051,23
210735,2951,23
210807,2811,23
211202,3187,23
211689,3114,23
211779,2950,23
211926,2856,23
212222,2832,23
212263,2774,23
212464,2922,23
212468,2922,23
212475,2808,23
212491,2865,23
212524,3118,23
212563,3110,23
212770,3177,23
212780,3177,23
212823,2839,23
212842,3106,23
212947,2811,23
213480,2817,23
213483,3067,23
213741,2941,23
213957,2784,23
214021,3167,23
215076,2981,23
215100,2808,23
215125,2811,23
215159,3066,23
215195,3115,23
215212,3064,23
215339,3040,23
215348,3059,23
215997,3017,23
216819,2940,23
216848,3092,23
216852,3091,23
216927,3073,23
216998,3020,23
217015,2935,23
217021,2924,23
217036,2860,23
217054,2978,23
218881,2919,23
219207,3044,23
219860,3108,23
220265,3103,23
220271,2989,23
220793,3150,23
220800,2816,23
221091,2979,23
221267,2821,23
221275,3111,23
221858,2950,23
221987,3180,23
222013,3104,23
222128,3186,23
222722,3018,23
222769,2966,23
223877,2937,23
223883,2945,23
223884,2945,23
223891,2978,23
223893,3188,23
223921,2899,23
224500,2930,23
224820,2901,23
225156,2800,23
225160,2800,23
225394,3126,23
226042,2858,23
226043,2906,23
226303,2862,23
226602,2948,23
226671,2937,23
226697,3130,23
226702,2911,23
226794,2880,23
227361,2822,23
227506,3015,23
227546,3065,23
227563,3039,23
227568,2949,23
227570,3009,23
227589,3155,23
227620,2807,23
228013,3076,23
228014,3039,23
228961,2880,23
229579,3062,23
229673,2846,23
229886,2766,23
231118,3090,23
231641,3032,23
231690,3004,23
232458,2836,23
233279,2863,23
233281,2817,23
233301,2856,23
234538,3094,23
234548,2882,23
234680,3095,23
234801,3006,23
234802,3006,23
234807,2942,23
235083,3101,23
235109,2938,23
235364,3162,23
236473,3009,23
236474,2806,23
236482,3093,23
236485,3093,23
236596,2985,23
236618,3109,23
237164,2847,23
237217,2911,23
237273,2899,23
238389,2993,23
238553,3127,23
238812,2809,23
239130,2996,23
239982,2801,23
239991,3006,23
240604,2959,23
241225,3008,23
241601,3113,23
241605,2811,23
241638,2784,23
241640,2916,23
241731,2861,23
242128,3090,23
242142,3064,23
242229,3150,23
242231,3033,23
242705,3071,23
243141,2897,23
243173,2873,23
243646,3014,23
243920,2978,23
244165,3073,23
245165,2906,23
246300,3186,23
246302,2824,23
246512,3097,23
246589,3020,23
246705,3119,23
246996,3018,23
247224,3054,23
247744,2796,23
248044,3097,23
248194,3169,23
248531,3077,23
248784,2970,23
249059,3071,23
249167,2831,23
249176,2871,23
249206,2835,23
249212,2809,23
249214,2968,23
249217,2832,23
249710,2824,23
249923,3165,23
249937,3193,23
250088,2895,23
250092,2772,23
250483,2924,23
250971,2942,23
251549,2895,23
251559,3056,23
251561,3151,23
251563,3056,23
251568,2791,23
252691,2853,23
253215,3061,23
253227,3000,23
253233,3088,23
253316,2966,23
253966,2962,23
254157,2814,23
254162,2814,23
